tabla,velcenter
SoFiA,8425.96407281602
SoFiA,8245.0656797714
SoFiA,8317.14516991674
SoFiA,8578.19825234815
SoFiA,8382.1182314562
SoFiA,8390.16810336078
SoFiA,8339.78358786346
SoFiA,8320.95271289415
SoFiA,8434.25877564377
SoFiA,8452.22429993638
SoFiA,8458.86850464422
SoFiA,8241.98629772923
SoFiA,8226.42475982867
SoFiA,8341.94485394378
SoFiA,8012.05418048748
SoFiA,8375.71463644868
SoFiA,8188.68491726803
SoFiA,8111.36477900021
SoFiA,8319.49428041224
SoFiA,8245.74107542151
SoFiA,8262.22072928388
SoFiA,7918.06654394207
SoFiA,8182.63168375402
SoFiA,8420.9112691087
SoFiA,7889.970084898
SoFiA,8006.92117354673
SoFiA,8356.12816259583
SoFiA,8355.77780110234
SoFiA,8445.63074990231
SoFiA,8113.82364128886
SoFiA,8229.20865627393
SoFiA,8255.70949309468
SoFiA,8239.60974928545
SoFiA,8436.93292029587
SoFiA,7657.57910536762
SoFiA,8170.23184174052
SoFiA,8403.00062071267
SoFiA,8338.0549971215
SoFiA,8224.42601082669
SoFiA,8362.74703996682
SoFiA,8368.31272224589
SoFiA,8395.76122358818
SoFiA,7997.92574773198
SoFiA,8168.17821684192
SoFiA,8024.13109895579
SoFiA,7997.35799326362
SoFiA,8183.7123167942
SoFiA,8172.52818695085
SoFiA,7998.33098512204
SoFiA,8067.35642056208
SoFiA,7863.89981280419
SoFiA,8167.45005590667
SoFiA,8089.96740056055
SoFiA,8190.14334974997
SoFiA,7714.93497034082
SoFiA,8206.16289032574
SoFiA,7950.72825545858
SoFiA,8168.15288950504
SoFiA,7995.89956078171
SoFiA,8183.0115938072
SoFiA,8010.24538651205
SoFiA,7932.49257290592
SoFiA,7993.81849793482
SoFiA,7911.98798309122
SoFiA,8152.96915104628
SoFiA,8004.08451181633
SoFiA,8117.98365637119
SoFiA,8041.15106933827
SoFiA,7622.48596951078
SoFiA,7781.23138523218
SoFiA,7945.83796882958
SoFiA,7760.34899597571
SoFiA,8004.949862493
SoFiA,7752.70225084975
SoFiA,7993.79105998653
SoFiA,7740.62744299281
SoFiA,8007.8392895086
SoFiA,7801.30329970853
SoFiA,8010.11030738204
SoFiA,7836.53362530678
SoFiA,8036.66602009934
SoFiA,7794.00902668749
SoFiA,7994.81892774153
SoFiA,7789.82157365686
SoFiA,7987.55209266875
SoFiA,7936.30222649473
SoFiA,8001.00512977417
SoFiA,7810.86859060304
SoFiA,7992.30518955633
SoFiA,7918.30926425384
SoFiA,7999.14145990217
SoFiA,8006.40829497495
SoFiA,7780.55598958207
SoFiA,7741.41047982465
SoFiA,7814.19069295696
SoFiA,7566.56320968265
SoFiA,7610.27608252387
SoFiA,7788.5805341498
SoFiA,7583.07030149335
SoFiA,7765.50733025332
SoFiA,7586.3122006138
SoFiA,7780.50111368552
SoFiA,7490.46089419642
SoFiA,7550.84126531519
SoFiA,7744.40965863338
SoFiA,7337.84680461108
SoFiA,7706.39754720127
SoFiA,7620.05454517045
SoFiA,7667.8451192491
SoFiA,7600.90074665595
SoFiA,7380.93704708736
SoFiA,7643.93611323565
SoFiA,7343.95280341026
SoFiA,7500.18659155782
SoFiA,7494.72855046047
SoFiA,7315.01843163777
SoFiA,7310.15558295707
SoFiA,7511.23564227117
SoFiA,7386.80032557478
SoFiA,7445.39723005501
SoFiA,7583.15050472678
SoFiA,7339.17226857439
SoFiA,7268.84880711933
SoFiA,7517.23188927719
SoFiA,7518.01703672042
SoFiA,7443.96623552138
SoFiA,7553.29801699244
SoFiA,7366.64609725356
SoFiA,7487.37940154286
SoFiA,7309.96773854189
SoFiA,7483.86734416235
SoFiA,7338.27947994943
SoFiA,7350.30152252117
SoFiA,7495.97170057894
SoFiA,7393.58172002403
SoFiA,7302.40330726076
SoFiA,7400.7134759668
SoFiA,7424.64991992855
SoFiA,7291.21917741741
SoFiA,7293.11028523771
SoFiA,7066.04226767464
SoFiA,7101.32324794666
SoFiA,7426.91882719062
SoFiA,7058.28788136696
SoFiA,7266.98513724732
SoFiA,7289.65099314234
SoFiA,7244.99467700243
SoFiA,7001.09453347207
SoFiA,7192.25894039817
SoFiA,7249.77521183826
SoFiA,7123.66618029648
SoFiA,6948.44111071268
SoFiA,6940.76903824987
SoFiA,6903.45976041614
SoFiA,7048.23714984893
SoFiA,7076.14576447785
SoFiA,6929.12479511988
SoFiA,6919.04873626499
SoFiA,7141.11882601731
SoFiA,6938.06745564945
SoFiA,7016.00811367081
SoFiA,7043.61913209139
SoFiA,7082.87228303053
SoFiA,6866.01540345243
SoFiA,7031.73216864967
SoFiA,6959.95027471266
SoFiA,6894.49177254968
SoFiA,7041.21303508791
SoFiA,6912.48262417917
SoFiA,6955.60030460374
SoFiA,6917.37291080817
SoFiA,6802.88068444806
SoFiA,6946.03712432064
SoFiA,7045.51023991166
SoFiA,6729.20768269079
SoFiA,6872.63428082339
SoFiA,7037.10789590215
SoFiA,6943.44318290197
SoFiA,6934.88043242557
SoFiA,6813.7672180831
SoFiA,6856.93977440422
SoFiA,6880.49630831282
SoFiA,6785.69819698728
SoFiA,6796.80212359717
SoFiA,6891.97803436448
SoFiA,6740.55432961244
SoFiA,6726.26337977864
SoFiA,6800.36694626286
SoFiA,6485.79509039536
SoFiA,6697.38388390273
SoFiA,6765.03109009429
SoFiA,6688.92666399665
SoFiA,6700.05802855483
SoFiA,6827.27513108507
SoFiA,6654.96903707653
SoFiA,6848.34747536813
SoFiA,6696.16817173255
SoFiA,6599.34387345674
SoFiA,6729.07260356078
SoFiA,6443.92056008927
SoFiA,6712.86310795839
SoFiA,6753.46916080916
SoFiA,6314.64983266046
SoFiA,6314.94742886877
SoFiA,6552.6318218068
SoFiA,6655.94202893495
SoFiA,6497.41189557706
SoFiA,6673.77247409755
SoFiA,6737.50238551857
SoFiA,6643.21715276482
SoFiA,6208.66759149161
SoFiA,6659.39921041892
SoFiA,6179.46306145907
SoFiA,6630.51971454298
SoFiA,6501.81674158253
SoFiA,6516.43061496153
SoFiA,6486.14756250025
SoFiA,6283.39378834076
SoFiA,6310.92249291648
SoFiA,6360.68437804886
SoFiA,6172.38407080147
SoFiA,6292.90209272729
SoFiA,6132.07772477045
SoFiA,6498.84500072209
SoFiA,6417.77008476203
SoFiA,6233.06203812859
SoFiA,6223.28357548201
SoFiA,6443.3802435692
SoFiA,6084.06975771689
SoFiA,6442.70484791908
SoFiA,6325.86140045207
SoFiA,6271.0467116124
SoFiA,6224.36420852215
SoFiA,6148.61014391799
SoFiA,6112.4638129693
SoFiA,6360.25381332194
SoFiA,6137.64340704955
SoFiA,6123.75558399438
SoFiA,6289.25495621677
SoFiA,6039.41344157697
SoFiA,6084.44755715866
SoFiA,5994.59460835873
SoFiA,6029.66030626725
SoFiA,6024.63494050824
SoFiA,6102.00784406124
SoFiA,6013.37060743146
SoFiA,6042.92549895748
SoFiA,5902.47064168533
SoFiA,6049.32698335356
SoFiA,5926.08205149047
SoFiA,5944.04757578308
SoFiA,6016.23259649874
SoFiA,6069.53608757136
SoFiA,5997.99691394608
SoFiA,6119.56813096379
SoFiA,5919.00306083288
SoFiA,5992.67606259014
SoFiA,5593.9499087204
SoFiA,5951.0716905441
SoFiA,6034.84818910458
SoFiA,5585.03468613911
SoFiA,5778.41312443071
SoFiA,5923.6506271501
SoFiA,5875.56245686311
SoFiA,6027.66155726526
SoFiA,5531.81350891137
SoFiA,5789.56981632577
SoFiA,6079.77466350454
SoFiA,5957.90585027853
SoFiA,5576.57746623303
SoFiA,5859.32552331247
SoFiA,5619.50519163101
SoFiA,6003.23967267999
SoFiA,5568.77031464018
SoFiA,5782.95093895478
SoFiA,5757.36821809591
SoFiA,5979.9786243683
SoFiA,5512.2523623954
SoFiA,5691.12456848972
SoFiA,5773.8753099066
SoFiA,5652.11413786231
SoFiA,5899.20130461655
SoFiA,5507.95726818305
SoFiA,5567.17680302822
SoFiA,5802.42977162591
SoFiA,5723.46335646096
SoFiA,5530.38040376631
SoFiA,5539.5130193225
SoFiA,5729.86484085708
SoFiA,5723.84115590277
SoFiA,5665.02685844763
SoFiA,5573.52552213916
SoFiA,5501.71619025387
SoFiA,5712.97994960461
SoFiA,5630.04136377254
SoFiA,5208.40663369602
SoFiA,5660.62412305356
SoFiA,5572.82268854076
SoFiA,5646.68353471325
SoFiA,5563.3945873877
SoFiA,5482.94019118114
SoFiA,5729.51447936359
SoFiA,5553.34385586966
SoFiA,5454.43849474697
SoFiA,5472.37869170272
SoFiA,5407.81086755333
SoFiA,5645.63033962136
SoFiA,5534.83801505698
SoFiA,5386.19820675017
SoFiA,5489.58650650039
SoFiA,5423.83040812909
SoFiA,5361.77421155349
SoFiA,5464.08398887494
SoFiA,5199.81433465993
SoFiA,5347.1603381745
SoFiA,5269.89507580326
SoFiA,5382.71147670654
SoFiA,5344.40387967754
SoFiA,5478.37493870874
SoFiA,5412.86156064921
SoFiA,5493.77395953098
SoFiA,5404.486654588
SoFiA,5098.04698446996
SoFiA,5074.51577789824
SoFiA,5476.94394417509
SoFiA,5295.42503137696
SoFiA,5157.77939788694
SoFiA,5099.20782074356
SoFiA,5430.42184755176
SoFiA,5372.2027425133
SoFiA,5471.5682169226
SoFiA,5179.60734105354
SoFiA,5264.46447265416
SoFiA,5320.62995279406
SoFiA,5343.53852900083
SoFiA,5294.61455659683
SoFiA,5243.0945321628
SoFiA,5388.43967606395
SoFiA,5254.06337964268
SoFiA,5123.89986358888
SoFiA,5224.93905284357
SoFiA,5366.61173289731
SoFiA,5126.25108469579
SoFiA,5070.89607933601
SoFiA,5263.46404284748
SoFiA,5293.47904766011
SoFiA,5255.76453243635
SoFiA,5155.42817678004
SoFiA,5258.89879037509
SoFiA,5095.83084249306
SoFiA,5256.65732106131
SoFiA,4870.81644982859
SoFiA,4917.01351229532
SoFiA,5108.58315661149
SoFiA,5207.94652040938
SoFiA,5065.62799326525
SoFiA,5072.46215299968
SoFiA,5054.17370516184
SoFiA,5059.11675707601
SoFiA,4866.41371443453
SoFiA,5083.24104545297
SoFiA,5066.43846804537
SoFiA,4885.54007500074
SoFiA,4963.18313681376
SoFiA,4641.10172556175
SoFiA,5085.59226655988
SoFiA,5056.33497124216
SoFiA,4951.51356634691
SoFiA,5073.35494162464
SoFiA,4870.76157393205
SoFiA,4844.42114357819
SoFiA,4814.13809111692
SoFiA,4739.81713165782
SoFiA,5097.3167129233
SoFiA,4899.42578744448
SoFiA,4963.88597041216
SoFiA,5038.31457105297
SoFiA,4965.61456115413
SoFiA,4945.16484723601
SoFiA,4874.08578689737
SoFiA,4981.04101992465
SoFiA,4780.3936359489
SoFiA,4909.34143983251
SoFiA,4847.23247797174
SoFiA,5010.65078734725
SoFiA,4738.81670185111
SoFiA,5000.73513495922
SoFiA,4952.48444759393
SoFiA,4654.06932204362
SoFiA,4739.57441134606
SoFiA,4815.51420975399
SoFiA,4900.3987793029
SoFiA,4756.80966409201
SoFiA,4439.48134972755
SoFiA,4724.74103438078
SoFiA,4605.0081598982
SoFiA,4766.45515821998
SoFiA,4833.34465491659
SoFiA,4774.17999596797
SoFiA,4718.41975321814
SoFiA,4694.18782365946
SoFiA,4775.28806695643
SoFiA,4742.76143456997
SoFiA,4734.143808197
SoFiA,4743.92227084358
SoFiA,4463.17507337756
SoFiA,4551.67934148874
SoFiA,4548.7076006283
SoFiA,4582.20722487318
SoFiA,4604.09004393636
SoFiA,3411.58404617452
SoFiA,4752.18953572307
SoFiA,4757.78265595043
SoFiA,4563.86179052736
SoFiA,4552.92038099577
SoFiA,4418.49131928933
SoFiA,4509.42490112946
SoFiA,4533.0637488829
SoFiA,4512.80187937993
SoFiA,4422.51625524165
SoFiA,4509.20961876599
SoFiA,4609.97864976066
SoFiA,4623.67651778921
SoFiA,4624.91755729625
SoFiA,4163.62232827912
SoFiA,4206.98272901542
SoFiA,4324.66408921084
SoFiA,4513.36963384829
SoFiA,4319.15328282832
SoFiA,4211.11741676087
SoFiA,4466.44441044631
SoFiA,4357.27303544214
SoFiA,4450.96307577921
SoFiA,4453.44937601616
SoFiA,4488.1372744829
SoFiA,4231.40672421213
SoFiA,4369.29507801391
SoFiA,4124.15389497651
SoFiA,4410.08897527983
SoFiA,4417.2207312226
SoFiA,4151.65516160394
SoFiA,4021.46631821329
SoFiA,4240.37471207858
SoFiA,4210.7396173191
SoFiA,3927.53144695305
SoFiA,4463.82303107939
SoFiA,4326.14995964105
SoFiA,4313.6150384975
SoFiA,4226.46156168655
SoFiA,3613.77006586565
SoFiA,4033.11056134325
SoFiA,4031.92017650995
SoFiA,4315.96625960441
SoFiA,3912.29494320912
SoFiA,4169.54048266312
SoFiA,3803.63644677673
SoFiA,4224.03013734619
SoFiA,4037.94597207566
SoFiA,4324.71896510742
SoFiA,4100.7852054831
SoFiA,4266.39221888721
SoFiA,4318.66784220483
SoFiA,4237.64569152991
SoFiA,3996.96211978315
SoFiA,4228.54262453341
SoFiA,3799.82890379932
SoFiA,4123.69378168987
SoFiA,3962.94961696649
SoFiA,4187.31605192914
SoFiA,4238.2957598431
SoFiA,4121.39743647955
SoFiA,4120.641837596
SoFiA,4199.31065655261
SoFiA,3809.98516588767
SoFiA,3812.47146612459
SoFiA,4079.01002760167
SoFiA,3686.22735545277
SoFiA,3850.40126371182
SoFiA,3939.39097244649
SoFiA,3829.32891942876
SoFiA,3586.64659867999
SoFiA,3934.52812376578
SoFiA,3888.00813775386
SoFiA,3698.40980449143
SoFiA,3965.1383209951
SoFiA,3941.93214857998
SoFiA,3869.6099381229
SoFiA,3802.09781106136
SoFiA,3738.09774138032
SoFiA,3711.48715276645
SoFiA,3695.52037747586
SoFiA,3693.46675257726
SoFiA,3605.77295924621
SoFiA,3923.83154515736
SoFiA,3933.50236662219
SoFiA,3621.36193509506
SoFiA,3477.42034777925
SoFiA,3486.79568364717
SoFiA,3673.39483810091
SoFiA,3350.63592058736
SoFiA,3814.11985363309
SoFiA,3619.98370584658
SoFiA,3525.02307744275
SoFiA,3716.4576426289
SoFiA,3723.93976006512
SoFiA,3516.43288901806
SoFiA,3623.90100061715
SoFiA,3370.05987736191
SoFiA,3476.12443237563
SoFiA,3458.88917962968
SoFiA,3322.97213688163
SoFiA,3618.03772212974
SoFiA,3492.79404126463
SoFiA,3266.04894724679
SoFiA,3390.29430891659
SoFiA,3627.84573333601
SoFiA,3538.04554982122
SoFiA,3676.68950250654
SoFiA,3574.86727641999
SoFiA,3612.68943282551
SoFiA,3467.1015686126
SoFiA,3311.08517343991
SoFiA,3419.14847745561
SoFiA,3369.06155816661
SoFiA,3403.91197371168
SoFiA,3418.01296851889
SoFiA,3235.62870504406
SoFiA,3339.55943192576
SoFiA,3539.88178174491
SoFiA,3425.84755806004
SoFiA,3413.2851989682
SoFiA,3281.3403268873
SoFiA,3249.02897686431
SoFiA,3580.48572398427
SoFiA,3399.8595998111
SoFiA,3446.97477823967
SoFiA,2960.68991016888
SoFiA,3313.35408070195
SoFiA,3484.52677638513
SoFiA,3474.28820045191
SoFiA,3450.16180146358
SoFiA,3367.52081183982
SoFiA,3224.87725053906
SoFiA,3349.85288375552
SoFiA,3237.87228496925
SoFiA,3451.26987245201
SoFiA,3307.30295779935
SoFiA,2928.62128045766
SoFiA,2670.97261422501
SoFiA,3227.14615780113
SoFiA,3289.25511966187
SoFiA,3261.83405626788
SoFiA,3203.1020726576
SoFiA,3327.59226525057
SoFiA,2667.19039858448
SoFiA,3179.19306664415
SoFiA,3169.87260667277
SoFiA,3309.84202332144
SoFiA,3238.44003943761
SoFiA,3238.89804211281
SoFiA,3330.85949170791
SoFiA,3197.59126627511
SoFiA,3257.56640000382
SoFiA,3050.95020697031
SoFiA,3235.11582647228
SoFiA,3234.49530671875
SoFiA,3262.88936197116
SoFiA,3048.67918909687
SoFiA,3118.86757142192
SoFiA,3005.15838189365
SoFiA,2971.2535202587
SoFiA,3327.29466904226
SoFiA,3219.14905118166
SoFiA,3155.98689422903
SoFiA,3281.36776483555
SoFiA,2994.21697236206
SoFiA,2963.84949544451
SoFiA,3249.32657307262
SoFiA,3125.24372848111
SoFiA,3115.51803111971
SoFiA,2887.90969703657
SoFiA,2042.74490784046
SoFiA,2980.22150812519
SoFiA,2675.91566613917
SoFiA,3104.9269830816
SoFiA,3054.97514292264
SoFiA,3058.56740353658
SoFiA,3176.248763732
SoFiA,3062.72741861891
SoFiA,3091.60902510622
SoFiA,2871.32029138104
SoFiA,2640.71488910062
SoFiA,2874.13162577459
SoFiA,2965.14752145956
SoFiA,2800.05338662722
SoFiA,2969.82041511367
SoFiA,2977.00704695299
SoFiA,3027.093966242
SoFiA,2975.22358031445
SoFiA,2904.19939587239
SoFiA,3053.40695864756
SoFiA,2907.52149822631
SoFiA,2972.76471802582
SoFiA,2895.01401503106
SoFiA,2800.64857904387
SoFiA,2309.14839018753
SoFiA,2798.29735793697
SoFiA,2843.1436291035
SoFiA,2770.03838181459
SoFiA,2913.95253118209
SoFiA,2819.50478135007
SoFiA,2902.17320892212
SoFiA,2724.3288705828
SoFiA,2884.12748139604
SoFiA,2717.30475582174
SoFiA,2958.09596875025
SoFiA,2793.08414776278
SoFiA,2617.91184346416
SoFiA,2663.65090325568
SoFiA,2469.10951807908
SoFiA,2789.38213535569
SoFiA,2781.19718432106
SoFiA,2722.92320338602
SoFiA,2639.06650159208
SoFiA,2896.30993043467
SoFiA,2661.81256072056
SoFiA,2489.42626347859
SoFiA,2476.75415259363
SoFiA,2447.25413696419
SoFiA,2695.12434055026
SoFiA,2245.36360286996
SoFiA,2446.76658572926
SoFiA,2271.38110967859
SoFiA,2553.26381608133
SoFiA,2629.79880690591
SoFiA,2742.91491462894
SoFiA,2620.80338109116
SoFiA,2639.14670482554
SoFiA,2677.96929103774
SoFiA,2740.56369352204
SoFiA,2609.75433037782
SoFiA,2656.49170936462
SoFiA,2576.25470613294
SoFiA,2648.95471603182
SoFiA,2264.84243554107
SoFiA,2604.32372722876
SoFiA,2544.78126883836
SoFiA,2560.45044792065
SoFiA,2456.81731724729
SoFiA,2616.96628955402
SoFiA,2502.66401822054
SoFiA,2471.32566005597
SoFiA,2444.74039877898
SoFiA,2391.70917657782
SoFiA,2431.47731670015
SoFiA,2020.88952672557
SoFiA,2416.5911744497
SoFiA,2384.79270299853
SoFiA,2108.66352329005
SoFiA,2456.33187662377
SoFiA,2373.09569458339
SoFiA,2514.11830632391
SoFiA,2377.60607115921
SoFiA,2520.27707040823
SoFiA,2535.67609123049
SoFiA,1777.20677617008
SoFiA,2379.03917630424
SoFiA,2434.04382017053
SoFiA,2424.93864256266
SoFiA,2330.76105099066
SoFiA,2306.39404230197
SoFiA,2278.35034854303
SoFiA,2413.78195066759
SoFiA,2209.08219279123
SoFiA,2209.37978899957
SoFiA,2125.5758524908
SoFiA,2456.81731724729
SoFiA,2414.61775278457
SoFiA,2293.66916613183
SoFiA,2064.49264777363
SoFiA,2301.39611449122
SoFiA,2139.43623759766
SoFiA,2267.00370162138
SoFiA,2328.43726783204
SoFiA,2313.41815706299
SoFiA,2262.38357325244
SoFiA,2098.85762269518
SoFiA,2032.45356662209
SoFiA,2311.39197011268
SoFiA,2217.75469506079
SoFiA,2122.1988742403
SoFiA,2091.23831551751
SoFiA,2012.21702445601
SoFiA,2259.30419121025
SoFiA,2278.67538269963
SoFiA,1946.29840900642
SoFiA,2011.81178706595
SoFiA,2216.07886960396
SoFiA,2199.8968119499
SoFiA,2041.01631709849
SoFiA,2112.39297364543
SoFiA,1845.90928806493
SoFiA,1959.40108461833
SoFiA,2179.93253865527
SoFiA,2083.728760133
SoFiA,2041.58407156685
SoFiA,1962.48257727189
SoFiA,1810.0035668166
SoFiA,2007.16633136013
SoFiA,2111.71757799535
SoFiA,2102.07208386738
SoFiA,2223.86069385996
SoFiA,2117.98398326142
SoFiA,1879.54399143982
SoFiA,2057.06329562255
SoFiA,1876.62501586456
SoFiA,1968.77642048625
SoFiA,2075.48893320179
SoFiA,2002.41112386114
SoFiA,2132.59996725182
SoFiA,1983.825079815
SoFiA,1999.19666268897
SoFiA,2109.85390812335
SoFiA,2011.246143209
SoFiA,1925.41601974995
SoFiA,1966.26479291245
SoFiA,1886.45835440772
SoFiA,2091.02303315404
SoFiA,1850.31202345903
SoFiA,1877.22020828121
SoFiA,1990.84919457605
SoFiA,1922.14668268121
SoFiA,1899.58846796791
SoFiA,2064.79024398197
SoFiA,1777.55924827501
SoFiA,1929.14335949394
SoFiA,1947.8391553332
SoFiA,1880.02943206335
SoFiA,1886.00035173248
SoFiA,1803.19684503046
SoFiA,1857.33613822005
SoFiA,1908.39604936748
SoFiA,1794.60454599433
SoFiA,1798.09127603799
SoFiA,1859.01196367684
SoFiA,1895.80625232735
SoFiA,1783.15025789096
SoFiA,1997.54827518044
SoFiA,1791.55260190046
SoFiA,1803.65484770566
SoFiA,1782.82733434577
SoFiA,1881.11006510349
SoFiA,1799.00939199983
SoFiA,1624.32463893614
SoFiA,1641.31717137032
SoFiA,1830.05015395606
SoFiA,1587.96091501257
SoFiA,1865.44088602121
SoFiA,1621.21781894569
SoFiA,1811.1939516499
SoFiA,1864.49533211107
SoFiA,1570.67078637004
SoFiA,1663.47014869355
SoFiA,1905.96462502711
SoFiA,1677.60069206046
SoFiA,1548.87028115173
SoFiA,1827.96909110921
SoFiA,1909.31416532932
SoFiA,1571.58890233188
SoFiA,1724.20299191722
SoFiA,1373.51013243792
SoFiA,1710.93779922701
SoFiA,1471.79286319564
SoFiA,1426.35351022389
SoFiA,1533.30874325116
SoFiA,1644.39655341248
SoFiA,1775.34310629811
SoFiA,1634.67085605108
SoFiA,1527.82326420552
SoFiA,1662.87706688831
SoFiA,1340.98350005145
SoFiA,1631.32131574887
SoFiA,1475.19727939443
SoFiA,1560.3245692551
SoFiA,1590.28469817118
SoFiA,1320.12643813187
SoFiA,1542.46668614421
SoFiA,1442.99357055319
SoFiA,1616.02993610835
SoFiA,1541.17077074059
SoFiA,1559.59429770844
SoFiA,1480.89804080354
SoFiA,1630.16047947526
SoFiA,1270.71491449294
SoFiA,1533.03858499111
SoFiA,1394.41995964267
SoFiA,1546.16869855131
SoFiA,1300.18960278553
SoFiA,1346.68215084917
SoFiA,1496.9450193276
SoFiA,1331.50052300181
SoFiA,1537.6312754118
SoFiA,1539.06226994545
SoFiA,1232.21736243735
SoFiA,1556.4600397697
SoFiA,1448.45161165054
SoFiA,1322.93566191398
SoFiA,1220.08767868386
SoFiA,1537.81911982698
SoFiA,1089.60123908487
SoFiA,1295.08192318166
SoFiA,1350.08656704792
SoFiA,1234.40606646595
SoFiA,1369.18760027728
SoFiA,1425.40795631376
SoFiA,1361.73081017791
SoFiA,1133.12204628807
SoFiA,1354.40909920855
SoFiA,1168.73017132809
SoFiA,1228.13755058848
SoFiA,1121.64032023641
SoFiA,1434.37594418022
SoFiA,1134.36519640654
SoFiA,1270.17459797287
SoFiA,1231.86489033246
SoFiA,1284.33046867666
SoFiA,1122.39802973135
SoFiA,1136.09378714851
SoFiA,934.177925717399
SoFiA,1238.75392596347
SoFiA,1112.86017678513
SoFiA,1355.24701193697
SoFiA,907.757292130114
SoFiA,1093.27370293228
SoFiA,1135.06803000494
SoFiA,1270.47219418118
SoFiA,1217.87153670697
SoFiA,1230.08353430532
SoFiA,1243.05113078722
SoFiA,1020.81852395656
SoFiA,1127.98903934734
SoFiA,933.259809755557
SoFiA,1109.78079474297
SoFiA,1108.37723815761
SoFiA,639.895377301128
SoFiA,1165.05559686928
SoFiA,929.827955608478
SoFiA,1136.41882130514
SoFiA,1111.64446461495
SoFiA,1028.97603704293
SoFiA,993.154740250839
SoFiA,1060.4769122858
SoFiA,906.864503505157
SoFiA,948.793909707831
SoFiA,903.299680839473
SoFiA,1037.10822279238
SoFiA,952.44104621835
SoFiA,985.022554501356
SoFiA,903.192039657753
SoFiA,870.122980139817
SoFiA,954.142199012026
SoFiA,973.270670189644
SoFiA,714.269102045395
SoFiA,1024.19550220706
SoFiA,1002.01508693558
SoFiA,688.036312873294
SoFiA,1028.70587878288
SoFiA,924.965106927775
SoFiA,852.590131185525
SoFiA,738.395501033759
SoFiA,830.950032434108
SoFiA,895.735249558383
SoFiA,847.186965984752
SoFiA,890.197005227567
SoFiA,627.062859949274
SoFiA,241.789743184916
SoFiA,660.319763882395
SoFiA,656.402469111824
SoFiA,633.30393787846
SoFiA,830.977470382398
SoFiA,670.018023295511
SoFiA,671.666410804046
SoFiA,695.142741479181
SoFiA,663.831821262904
SoFiA,848.645398466665
SoFiA,675.23123346973
SoFiA,743.986510649717
SoFiA,855.184072604192
SoFiA,812.363988387965
SoFiA,677.662657810064
SoFiA,675.636470859791
SoFiA,672.98976415595
SoFiA,669.422830878861
SoFiA,652.240343418086
SoFiA,646.271534360357
SoFiA,764.085863074385
SoFiA,163.524051006964
SoFiA,248.328417322443
SoFiA,508.408507895429
SoFiA,-24.5060979803698
SoFiA,763.465343320851
SoFiA,656.482672345287
SoFiA,551.90398776177
SoFiA,574.2194821633
SoFiA,680.41911630703
SoFiA,550.635510306444
SoFiA,1.2940158533474
SoFiA,234.928145502196
SoFiA,472.990337881993
SoFiA,518.081439971694
SoFiA,585.025812564881
SoFiA,-133.920193296334
SoFiA,510.407256897447
SoFiA,195.107240094697
SoFiA,177.817111452169
SoFiA,582.404433197924
SoFiA,572.948894096571
SoFiA,542.150852452075
SoFiA,197.943901825093
SoFiA,188.270969748862
SoFiA,224.17458038579
SoFiA,484.284219518503
SoFiA,167.766379934165
SoFiA,526.563987214659
SoFiA,500.546480406031
SoFiA,6.04922335233032
SoFiA,496.143745011935
SoFiA,166.983343102332
SoFiA,63.2151332989368
SoFiA,73.4262712838678
SoFiA,170.062725144491
SoFiA,70.0492930333677
SoFiA,187.272650553556
SoFiA,208.397760121787
SoFiA,150.718971603399
SoFiA,54.4349898476631
SoFiA,178.410193257414
SoFiA,58.0272504616032
SoFiA,83.3693616201511
SoFiA,168.657057947719
SoFiA,48.7891043351269
SoFiA,161.957977343297
SoFiA,62.1345002587621
SoFiA,165.389831490376
SoFiA,-190.86871026803
SoFiA,-124.274699168359
SoFiA,-121.357834204466
SoFiA,66.2670773928062
SoFiA,-64.0568451278833
SoFiA,58.9474770348834
SoFiA,-205.187098050153
SoFiA,-255.301455287418
SoFiA,-237.713730436581
SoFiA,-228.853383751877
SoFiA,1.94408416657567
SoFiA,-96.988714904406
SoFiA,-152.046124055838
SoFiA,-196.812191988908
SoFiA,-214.99299864499
SoFiA,-102.932196625217
SoFiA,-160.205747753577
SoFiA,-116.250154600629
SoFiA,-212.426495174612
SoFiA,-228.448146361782
SoFiA,-12.6191345386812
SoFiA,-417.396411311025
SoFiA,-401.079274526918
SoFiA,-94.2871323040192
SoFiA,-211.778537472788
SoFiA,-160.340826883586
SoFiA,-151.263087224004
SoFiA,-238.659284346713
SoFiA,-368.903003633939
SoFiA,-282.289843343063
SoFiA,-435.847376227126
SoFiA,-256.842201614233
SoFiA,-217.128937388421
SoFiA,-294.069165603032
SoFiA,-502.063587885058
SoFiA,-410.722658043455
SoFiA,-424.015288681949
SoFiA,-324.867207247561
SoFiA,-283.452790228073
SoFiA,-315.411668146174
SoFiA,-602.157223229645
SoFiA,-396.269191131389
SoFiA,-423.717692473641
SoFiA,-437.307919320443
SoFiA,-563.849626200638
SoFiA,-415.99074411422
SoFiA,-315.519309327894
SoFiA,-707.221348436621
SoFiA,-454.030293494645
SoFiA,-474.074770022702
SoFiA,-386.92340382316
SoFiA,-612.478113007667
SoFiA,-422.962093590097
SoFiA,-296.690544969988
SoFiA,-887.661738806047
SoFiA,-409.076381146358
SoFiA,-623.284443409281
SoFiA,-485.583934022652
SoFiA,-534.590220271486
SoFiA,-637.467752061328
SoFiA,-453.435101077963
